user1,user2
76561199583814169,76561199612862800
76561199481287502,76561199612862800
76561199378863916,76561199481287502
76561199378863916,76561199496752155
76561199343732881,76561199378863916
76561199099006262,76561199114249267
76561199099006262,76561199125760715
76561199099006262,76561199343732881
76561199099006262,76561199378863916
76561199099006262,76561199422769700
76561199125760715,76561199197262923
76561199125760715,76561199219244259
76561199125760715,76561199378863916
76561199125760715,76561199386723850
76561199125760715,76561199481287502
76561199125760715,76561199612862800
76561199081975271,76561199085895917
76561199081975271,76561199097445664
76561199081975271,76561199099006262
76561199081975271,76561199125760715
76561199081975271,76561199197262923
76561199081975271,76561199215152386
76561199081975271,76561199219244259
76561199081975271,76561199343732881
76561199081975271,76561199378863916
76561199081975271,76561199386723850
76561199081975271,76561199481287502
76561199167429827,76561199169860688
76561199167429827,76561199193391906
76561199167429827,76561199193950340
76561199167429827,76561199212010225
76561199167429827,76561199213643408
76561199167429827,76561199213793853
76561199167429827,76561199215152386
76561199167429827,76561199229465053
76561199140150682,76561199143242077
76561199140150682,76561199145361064
76561199140150682,76561199151868809
76561199140150682,76561199160087301
76561199140150682,76561199160419935
76561199140150682,76561199165801803
76561199140150682,76561199172876713
76561199140150682,76561199189503834
76561199140150682,76561199193455389
76561199140150682,76561199202393078
76561199140150682,76561199205173474
76561199140150682,76561199206148581
76561199140150682,76561199209427712
76561199140150682,76561199209439945
76561199140150682,76561199209811059
76561199140150682,76561199213793853
76561199140150682,76561199217606258
76561199140150682,76561199220649786
76561199140150682,76561199221948656
76561199140150682,76561199223809204
76561199140150682,76561199226697648
76561199140150682,76561199230283373
76561199140150682,76561199233916781
76561199140150682,76561199236052903
76561199140150682,76561199242018448
76561199140150682,76561199242495593
76561199140150682,76561199243339759
76561199140150682,76561199244866810
76561199140150682,76561199245800264
76561199140150682,76561199246959074
76561199140150682,76561199251453965
76561199140150682,76561199252455545
76561199140150682,76561199276577423
76561199140150682,76561199300938384
76561199140150682,76561199314740533
76561199140150682,76561199382606037
76561199140150682,76561199385037357
76561199140150682,76561199472723257
76561199140150682,76561199505214723
76561199505214723,76561199522209402
76561199505214723,76561199591629021
76561199435959445,76561199505214723
76561199435959445,76561199507648929
76561199435959445,76561199522209402
76561199435959445,76561199569647432
76561199435959445,76561199591629021
76561199435959445,76561199598896354
76561199480476229,76561199481127217
76561199480476229,76561199484778296
76561199480476229,76561199598896354
76561199480476229,76561199600155185
76561199480476229,76561199618679631
76561199383587221,76561199396820048
76561199383587221,76561199422058091
76561199383587221,76561199438040746
76561199383587221,76561199447183318
76561199383587221,76561199480476229
76561199383587221,76561199484778296
76561199383587221,76561199522160511
76561199383587221,76561199532817843
76561199383587221,76561199618679631
76561198191486501,76561198238541806
76561198191486501,76561198240905560
76561198191486501,76561198244508844
76561198191486501,76561198254398270
76561198191486501,76561198257115665
76561198191486501,76561198257281035
76561198191486501,76561198288455899
76561198191486501,76561199522160511
76561198122761279,76561198288455899
76561198150507315,76561198150623788
76561198150507315,76561198191486501
76561198150507315,76561198240905560
76561198150507315,76561198244508844
76561198150507315,76561198251628790
76561198150507315,76561198257281035
76561198150507315,76561198264878676
76561198150507315,76561198427860580
76561198150507315,76561198429555634
76561198150507315,76561198432892474
76561198150507315,76561198435193733
76561198435193733,76561198435845193
76561198435193733,76561198448794199
76561198448794199,76561198450224339
76561198448794199,76561198450873034
76561198450873034,76561199006919278
76561198450873034,76561199475750099
76561198450873034,76561199481088716
76561198441574757,76561198448794199
76561198441574757,76561198450873034
76561198432399296,76561198434809887
76561198432399296,76561198441574757
76561198434809887,76561198436443795
76561198434809887,76561198437128585
76561198434809887,76561198443647562
76561198434809887,76561198807628714
76561198410637837,76561198437128585
76561198410637837,76561198438428371
76561198410637837,76561198783000111
76561198438428371,76561198440131125
76561198439345558,76561198439446897
76561198439345558,76561198439803517
76561198439345558,76561198440131125
76561198439345558,76561198440217487
76561198439345558,76561198440933684
76561198439345558,76561198441069004
76561198439345558,76561198444733360
76561198439345558,76561198446350569
76561198436561935,76561198446350569
76561198436561935,76561198450759421
76561198436561935,76561198985466151
76561198436561935,76561199017784373
76561199017784373,76561199090820289
76561199017784373,76561199153133387
76561199090820289,76561199101622467
76561199085717971,76561199090820289
76561199085717971,76561199121421950
76561199085717971,76561199183901149
76561199085717971,76561199242805810
76561199242805810,76561199282346483
76561199242805810,76561199389287630
76561199389287630,76561199417535064
76561199389287630,76561199440466048
76561199389287630,76561199483247180
76561199483247180,76561199484882918
76561199483247180,76561199497831084
76561199483247180,76561199558600948
76561199482710908,76561199497831084
76561199467153254,76561199474242432
76561199467153254,76561199482710908
76561199467153254,76561199496352776
76561199467153254,76561199511329639
76561199467153254,76561199523176704
76561199467153254,76561199570537046
76561199523176704,76561199570537046
76561199277595618,76561199523176704
76561199228758569,76561199236315240
76561199228758569,76561199246062474
76561199228758569,76561199250463778
76561199228758569,76561199277595618
76561199228758569,76561199296099827
76561199228758569,76561199304144500
76561199228758569,76561199312449977
76561199228758569,76561199330020946
76561199228758569,76561199391163119
76561199228758569,76561199395230065
76561199228758569,76561199439386955
76561199228758569,76561199487291963
76561199228758569,76561199530186448
76561199440195689,76561199530186448
76561199440195689,76561199531203025
76561199440195689,76561199544527970
76561199506166928,76561199544527970
76561199492437781,76561199506166928
76561199475099929,76561199492437781
76561199475099929,76561199506166928
76561199475099929,76561199544527970
76561199394586657,76561199426888214
76561199394586657,76561199475099929
76561199394586657,76561199489210613
76561199394586657,76561199508992561
76561199188623792,76561199243999605
76561199188623792,76561199259979432
76561199188623792,76561199494978637
76561199188623792,76561199508992561
76561199188623792,76561199527871108
76561199188623792,76561199549780511
76561199188623792,76561199577194274
76561199442196176,76561199482917133
76561199442196176,76561199483014157
76561199442196176,76561199483381971
76561199442196176,76561199484669265
76561199442196176,76561199509744237
76561199442196176,76561199511904052
76561199442196176,76561199548174595
76561199442196176,76561199550240241
76561199442196176,76561199562364863
76561199442196176,76561199567233832
76561199442196176,76561199568836887
76561199442196176,76561199577194274
76561199568836887,76561199570423803
76561199570423803,76561199575104596
76561199570423803,76561199587090670
76561199560060010,76561199568836887
76561199560060010,76561199569886641
76561199560060010,76561199570423803
76561199560060010,76561199575104596
76561199560060010,76561199587090670
76561199560060010,76561199611490494
76561199543751270,76561199544979543
76561199543751270,76561199557544351
76561199543751270,76561199560060010
76561199543751270,76561199568836887
76561199543751270,76561199570423803
76561199543751270,76561199575104596
76561199543751270,76561199587090670
76561199557544351,76561199560060010
76561199557544351,76561199570423803
76561199556106799,76561199557544351
76561199543667852,76561199557544351
76561199543667852,76561199564231234
76561199564231234,76561199565524306
76561199564231234,76561199586010184
76561199551684006,76561199586010184
76561199544695224,76561199551684006
76561199543382313,76561199544695224
76561199543382313,76561199549378960
76561199543382313,76561199551684006
76561199549378960,76561199565796628
76561199549378960,76561199570540010
76561199521889791,76561199543382313
76561199521889791,76561199544423629
76561199521889791,76561199548197740
76561199521889791,76561199549378960
76561199521889791,76561199564643030
76561199521889791,76561199567777386
76561199521889791,76561199570540010
76561198403895730,76561198416676413
76561198403895730,76561198821252170
76561198403895730,76561198889048084
76561198403895730,76561198893593801
76561198403895730,76561198966570874
76561198403895730,76561198982856877
76561198403895730,76561199031546870
76561198403895730,76561199039482981
76561198403895730,76561199070582593
76561198403895730,76561199076771846
76561198403895730,76561199082218633
76561198403895730,76561199086520299
76561198403895730,76561199137441966
76561198403895730,76561199146159245
76561198403895730,76561199178239988
76561198403895730,76561199185885021
76561198403895730,76561199188421115
76561198403895730,76561199192443485
76561198403895730,76561199255502963
76561198403895730,76561199318694423
76561198403895730,76561199397113766
76561198403895730,76561199503352661
76561198403895730,76561199506016715
76561198403895730,76561199514152008
76561198403895730,76561199564643030
76561199514152008,76561199524666758
76561199524666758,76561199544070501
76561199524666758,76561199557176068
76561199557176068,76561199565735994
76561199565735994,76561199587391680
76561198821290945,76561198821954081
76561198821290945,76561198983778702
76561198821290945,76561199023730519
76561198821290945,76561199024077146
76561198821290945,76561199026774384
76561198821290945,76561199083643104
76561198821290945,76561199237605959
76561198821290945,76561199322034775
76561198821290945,76561199350511668
76561198821290945,76561199514829883
76561198821290945,76561199518936681
76561198821290945,76561199519310391
76561198821290945,76561199522825054
76561198821290945,76561199522876922
76561198821290945,76561199523005228
76561198821290945,76561199529958468
76561198821290945,76561199533726543
76561198821290945,76561199557176068
76561198821290945,76561199565735994
76561199519310391,76561199523005228
76561199519310391,76561199533726543
76561199519310391,76561199557176068
76561199519310391,76561199583213460
76561199529477894,76561199583213460
76561199526103732,76561199529477894
76561199526103732,76561199558123667
76561199548284483,76561199558123667
76561199151719476,76561199175090630
76561199151719476,76561199544071154
76561199151719476,76561199552549719
76561199151719476,76561199558123667
76561199544071154,76561199552549719
76561199380407136,76561199544071154
76561199380407136,76561199552549719
76561199380407136,76561199568776849
76561199471757751,76561199508801610
76561199471757751,76561199514934728
76561199471757751,76561199568597332
76561199471757751,76561199568776849
76561199331469714,76561199387966931
76561199331469714,76561199460425451
76561199331469714,76561199471757751
76561199331469714,76561199473070992
76561199331469714,76561199477191297
76561199331469714,76561199494178485
76561199331469714,76561199508801610
76561199331469714,76561199568776849
76561199494178485,76561199554277558
76561199554277558,76561199571176353
76561199554277558,76561199615406886
76561199553307349,76561199571176353
76561199357969645,76561199361683869
76561199357969645,76561199496755981
76561199357969645,76561199528119805
76561199357969645,76561199553307349
76561199357969645,76561199556031626
76561199357969645,76561199581207243
76561199357969645,76561199583388777
76561199357969645,76561199588263263
76561199357969645,76561199591348750
76561199583388777,76561199583551604
76561199477260361,76561199484005696
76561199477260361,76561199490052571
76561199477260361,76561199505298185
76561199477260361,76561199509493856
76561199477260361,76561199557288872
76561199477260361,76561199583388777
76561199557288872,76561199557375231
76561199557288872,76561199558277271
76561199557288872,76561199563645987
76561199557288872,76561199570048463
76561199570048463,76561199571242982
76561199543725924,76561199544103383
76561199543725924,76561199549085539
76561199543725924,76561199568810843
76561199543725924,76561199571242982
76561199543725924,76561199572016966
76561199543725924,76561199572899461
76561199543725924,76561199573020578
76561199543725924,76561199584398046
76561198049920258,76561198817541632
76561198049920258,76561198869972205
76561198049920258,76561199015159093
76561198049920258,76561199029186742
76561198049920258,76561199231446733
76561198049920258,76561199312396353
76561198049920258,76561199378264959
76561198049920258,76561199478998379
76561198049920258,76561199500289538
76561198049920258,76561199502183447
76561198049920258,76561199510630857
76561198049920258,76561199539436691
76561198049920258,76561199539764447
76561198049920258,76561199545456039
76561198049920258,76561199550279841
76561198049920258,76561199560598174
76561198049920258,76561199564363550
76561198049920258,76561199565760059
76561198049920258,76561199573020578
76561199564363550,76561199570950899
76561199564363550,76561199571548305
76561199571548305,76561199571728321
76561199571548305,76561199575365230
76561199209096590,76561199571548305
76561199209096590,76561199575365230
76561199060439558,76561199142831856
76561199060439558,76561199209096590
76561199142831856,76561199203906800
76561199142831856,76561199395891167
76561199142831856,76561199407183377
76561199113699302,76561199114144490
76561199113699302,76561199121992136
76561199113699302,76561199127380917
76561199113699302,76561199128052971
76561199113699302,76561199138502865
76561199113699302,76561199157030946
76561199113699302,76561199160632116
76561199113699302,76561199160679400
76561199113699302,76561199166105213
76561199113699302,76561199170405847
76561199113699302,76561199172904997
76561199113699302,76561199179581103
76561199113699302,76561199180436819
76561199113699302,76561199212039306
76561199113699302,76561199222525143
76561199113699302,76561199234522959
76561199113699302,76561199236686146
76561199113699302,76561199237408001
76561199113699302,76561199238147833
76561199113699302,76561199243364224
76561199113699302,76561199243615862
76561199113699302,76561199250014288
76561199113699302,76561199256049302
76561199113699302,76561199259151621
76561199113699302,76561199271631255
76561199113699302,76561199289621398
76561199113699302,76561199349243123
76561199113699302,76561199367284436
76561199113699302,76561199386187426
76561199113699302,76561199392864721
76561199113699302,76561199395801753
76561199113699302,76561199395891167
76561199113699302,76561199400649999
76561199113699302,76561199406032379
76561199113699302,76561199417219327
76561199113699302,76561199439340804
76561199113699302,76561199439836771
76561199113699302,76561199441969063
76561199113699302,76561199442515700
76561199113699302,76561199468333528
76561199113699302,76561199475944334
76561199113699302,76561199504703183
76561199113699302,76561199541585295
76561199113699302,76561199613155777
76561199554975878,76561199612799967
76561199554975878,76561199613155777
76561198349207307,76561198350566928
76561198349207307,76561198361060698
76561198349207307,76561198365672333
76561198349207307,76561198370956116
76561198349207307,76561198374504736
76561198349207307,76561198379530180
76561198349207307,76561198404685904
76561198349207307,76561198412233175
76561198349207307,76561198414110305
76561198349207307,76561198421213309
76561198349207307,76561198445138037
76561198349207307,76561198800796957
76561198349207307,76561198886483302
76561198349207307,76561198966444128
76561198349207307,76561198983799029
76561198349207307,76561198987736434
76561198349207307,76561198993357921
76561198349207307,76561199118179795
76561198349207307,76561199245719363
76561198349207307,76561199479485521
76561198349207307,76561199510233709
76561198349207307,76561199546123310
76561198349207307,76561199554975878
76561198349207307,76561199612799967
76561198349207307,76561199613155777
76561199510233709,76561199520203541
76561199510233709,76561199554975878
76561199152006108,76561199188102424
76561199152006108,76561199483963276
76561199152006108,76561199520203541
76561199119405174,76561199123577643
76561199119405174,76561199152006108
76561199119405174,76561199152157148
76561199119405174,76561199161255031
76561199119405174,76561199163402551
76561199119405174,76561199164038417
76561199119405174,76561199168287052
76561199119405174,76561199200719038
76561199119405174,76561199205293566
76561199119405174,76561199207037651
76561199119405174,76561199209104398
76561199119405174,76561199220205309
76561199119405174,76561199221531499
76561199119405174,76561199223382175
76561199119405174,76561199226607915
76561199119405174,76561199234676056
76561199119405174,76561199235227273
76561199119405174,76561199235965753
76561199119405174,76561199239645348
76561199119405174,76561199241836625
76561199119405174,76561199246441543
76561199119405174,76561199247378927
76561199119405174,76561199256048640
76561199119405174,76561199259388208
76561199119405174,76561199264016329
76561199119405174,76561199310876305
76561199119405174,76561199319255791
76561199119405174,76561199332517284
76561199119405174,76561199389698092
76561199389698092,76561199466954126
76561199389698092,76561199470949456
76561199389698092,76561199482411811
76561199389698092,76561199485350044
76561199485350044,76561199485352007
76561199485352007,76561199485729572
76561199484791351,76561199485729572
76561199482411811,76561199484791351
76561199482411811,76561199485350044
76561199466954126,76561199482411811
76561199466954126,76561199484457685
76561199466954126,76561199485350044
76561199466954126,76561199485352007
76561199466954126,76561199485729572
76561199484457685,76561199485729572
76561199465799385,76561199466954126
76561199465799385,76561199470949456
76561199470949456,76561199471058050
76561199470949456,76561199472347960
76561199470949456,76561199473704708
76561199470949456,76561199474574490
76561199470949456,76561199542509331
76561199371031872,76561199376162161
76561199371031872,76561199385371507
76561199371031872,76561199387747365
76561199371031872,76561199389698092
76561199371031872,76561199393909550
76561199371031872,76561199394076363
76561199371031872,76561199428544219
76561199371031872,76561199433353231
76561199371031872,76561199434613333
76561199371031872,76561199435007466
76561199371031872,76561199441780519
76561199371031872,76561199442297610
76561199371031872,76561199444947539
76561199371031872,76561199446321627
76561199371031872,76561199465799385
76561199371031872,76561199466954126
76561199371031872,76561199468155981
76561199371031872,76561199468707740
76561199371031872,76561199470949456
76561199371031872,76561199472347960
76561199371031872,76561199473704708
76561199371031872,76561199474574490
76561199371031872,76561199519336143
76561199371031872,76561199542509331
76561199371031872,76561199545376960
76561199371031872,76561199546856128
76561198874647522,76561198874987617
76561198874647522,76561198878320347
76561198874647522,76561198880704058
76561198874647522,76561198880866448
76561198874647522,76561198888371626
76561198874647522,76561198894059380
76561198874647522,76561198903902783
76561198874647522,76561198917486938
76561198874647522,76561198918238337
76561198874647522,76561198927980853
76561198874647522,76561198928310459
76561198874647522,76561198933751016
76561198874647522,76561198953892968
76561198874647522,76561198955572041
76561198874647522,76561198956645961
76561198874647522,76561198961507069
76561198874647522,76561198963935188
76561198874647522,76561198967718042
76561198874647522,76561198970932269
76561198874647522,76561198976923190
76561198874647522,76561198977646035
76561198874647522,76561198981545815
76561198874647522,76561198985470092
76561198874647522,76561198989688886
76561198874647522,76561198997749664
76561198874647522,76561198999344651
76561198874647522,76561199003460624
76561198874647522,76561199006602377
76561198874647522,76561199013806706
76561198874647522,76561199015997292
76561198874647522,76561199016797009
76561198874647522,76561199017153584
76561198874647522,76561199033046952
76561198874647522,76561199043792133
76561198874647522,76561199048496809
76561198874647522,76561199048782643
76561198874647522,76561199051836763
76561198874647522,76561199071354177
76561198874647522,76561199071837871
76561198874647522,76561199076506609
76561198874647522,76561199087673786
76561198874647522,76561199104048785
76561198874647522,76561199114102123
76561198874647522,76561199119561826
76561198874647522,76561199122476453
76561198874647522,76561199125935830
76561198874647522,76561199130034166
76561198874647522,76561199131279810
76561198874647522,76561199131540675
76561198874647522,76561199133487291
76561198874647522,76561199142042456
76561198874647522,76561199149073420
76561198874647522,76561199152109188
76561198874647522,76561199154470881
76561198874647522,76561199166307798
76561198874647522,76561199167397186
76561198874647522,76561199185466331
76561198874647522,76561199187139254
76561198874647522,76561199210971892
76561198874647522,76561199214649805
76561198874647522,76561199216673855
76561198874647522,76561199218004833
76561198874647522,76561199218870400
76561198874647522,76561199219040861
76561198874647522,76561199227029533
76561198874647522,76561199238854746
76561198874647522,76561199245043145
76561198874647522,76561199273733192
76561198874647522,76561199322947655
76561198874647522,76561199350308083
76561198874647522,76561199350794475
76561198874647522,76561199353837548
76561198874647522,76561199370348396
76561198874647522,76561199371031872
76561198874647522,76561199375651795
76561198874647522,76561199376287521
76561198874647522,76561199380933474
76561198874647522,76561199384553509
76561198874647522,76561199387747365
76561198874647522,76561199389698092
76561198874647522,76561199394076363
76561198874647522,76561199428544219
76561198874647522,76561199433353231
76561198874647522,76561199434613333
76561198874647522,76561199436496276
76561198874647522,76561199442297610
76561198874647522,76561199465799385
76561198874647522,76561199466756163
76561198874647522,76561199466954126
76561198874647522,76561199468155981
76561198874647522,76561199470949456
76561198874647522,76561199471058050
76561198874647522,76561199472347960
76561198874647522,76561199473704708
76561198874647522,76561199474574490
76561198874647522,76561199545376960
76561199474574490,76561199475200676
76561199474574490,76561199475604354
76561199474574490,76561199478180254
76561199474574490,76561199479429631
76561199474574490,76561199479919240
76561199474574490,76561199485520845
76561199474574490,76561199491431380
76561199474574490,76561199491581612
76561199474574490,76561199511468283
76561199474574490,76561199511746532
76561199474574490,76561199519598730
76561199474574490,76561199526087419
76561199474574490,76561199526157159
76561199467422188,76561199468864355
76561199467422188,76561199471378306
76561199467422188,76561199526157159
76561199467422188,76561199546579099
76561199467422188,76561199550916334
76561199210354185,76561199216258121
76561199210354185,76561199257161346
76561199210354185,76561199372691298
76561199210354185,76561199375595200
76561199210354185,76561199422336858
76561199210354185,76561199445076059
76561199210354185,76561199502392632
76561199210354185,76561199534206731
76561199210354185,76561199550916334
76561199210354185,76561199619635066
76561199164370091,76561199177538694
76561199164370091,76561199183490177
76561199164370091,76561199183669160
76561199164370091,76561199190223975
76561199164370091,76561199194175162
76561199164370091,76561199195546943
76561199164370091,76561199196941858
76561199164370091,76561199210354185
76561199164370091,76561199217057928
76561199164370091,76561199218133207
76561199164370091,76561199223455151
76561199164370091,76561199228733819
76561199164370091,76561199229778113
76561199164370091,76561199232658738
76561199164370091,76561199235977726
76561199164370091,76561199239024196
76561199164370091,76561199241072639
76561199164370091,76561199250077781
76561199164370091,76561199253455408
76561199164370091,76561199258643297
76561199164370091,76561199261371162
76561199164370091,76561199289879013
76561199164370091,76561199323112158
76561199164370091,76561199341857635
76561199164370091,76561199349200848
76561199164370091,76561199378848929
76561199164370091,76561199392724996
76561199164370091,76561199431922592
76561199164370091,76561199446317790
76561199164370091,76561199447178034
76561199164370091,76561199450448006
76561199164370091,76561199466526284
76561199164370091,76561199468067878
76561199164370091,76561199470779253
76561199164370091,76561199498886567
76561199164370091,76561199502392632
76561199164370091,76561199523671181
76561199164370091,76561199526518587
76561199164370091,76561199527404760
76561199164370091,76561199569647176
76561199164370091,76561199579294800
76561199164370091,76561199619635066
76561199164370091,76561199620552738
76561199228733819,76561199259804763
76561199228733819,76561199433532305
76561199228733819,76561199502392632
76561199228733819,76561199511408750
76561199228733819,76561199523671181
76561199228733819,76561199570056593
76561199228733819,76561199579294800
76561199228733819,76561199580421262
76561199228733819,76561199582334576
76561199580421262,76561199605798577
76561199580421262,76561199620983460
76561199537409150,76561199546449969
76561199537409150,76561199605798577
76561199537409150,76561199620983460
76561199248683025,76561199389290986
76561199248683025,76561199433815853
76561199248683025,76561199483375936
76561199248683025,76561199494164812
76561199248683025,76561199510924778
76561199248683025,76561199512650770
76561199248683025,76561199528056231
76561199248683025,76561199537409150
76561199248683025,76561199605798577
76561199248683025,76561199624704686
76561199528056231,76561199537409150
76561199510924778,76561199512083078
76561199510924778,76561199516534358
76561199510924778,76561199518557871
76561199510924778,76561199528056231
76561199510924778,76561199537409150
76561199510924778,76561199552061458
76561199092387011,76561199099175047
76561199092387011,76561199168649476
76561199092387011,76561199169650054
76561199092387011,76561199221672058
76561199092387011,76561199268454791
76561199092387011,76561199370517938
76561199092387011,76561199465861472
76561199092387011,76561199494164812
76561199092387011,76561199510924778
76561199092387011,76561199512274076
76561199092387011,76561199535125233
76561199092387011,76561199538833423
76561199092387011,76561199552061458
76561199092387011,76561199554117417
76561199554117417,76561199564870998
76561199465861472,76561199535125233
76561199465861472,76561199564870998
76561199512274076,76561199520744320
76561199512274076,76561199535125233
76561199512274076,76561199538833423
76561199520744320,76561199526409777
76561199520744320,76561199527290009
76561199520744320,76561199543929998
76561199520744320,76561199548704105
76561199520744320,76561199554239233
76561199520744320,76561199554608025
76561199520744320,76561199577830122
76561199520744320,76561199614550881
76561199480646317,76561199482466318
76561199480646317,76561199489347052
76561199480646317,76561199490368295
76561199480646317,76561199491772383
76561199480646317,76561199492235075
76561199480646317,76561199494775581
76561199480646317,76561199496841460
76561199480646317,76561199497269644
76561199480646317,76561199515767586
76561199480646317,76561199525762765
76561199480646317,76561199525887754
76561199480646317,76561199527560135
76561199480646317,76561199530107829
76561199480646317,76561199538967292
76561199480646317,76561199542635737
76561199480646317,76561199543426842
76561199480646317,76561199543929998
76561199480646317,76561199548089969
76561199480646317,76561199555134686
76561199480646317,76561199560163394
76561199480646317,76561199577830122
76561199480646317,76561199579951072
76561198975034546,76561198980376657
76561198975034546,76561199012005098
76561198975034546,76561199014702386
76561198975034546,76561199032513966
76561198975034546,76561199038362230
76561198975034546,76561199046405545
76561198975034546,76561199059291186
76561198975034546,76561199066642676
76561198975034546,76561199071120475
76561198975034546,76561199071394928
76561198975034546,76561199072609247
76561198975034546,76561199129359788
76561198975034546,76561199143925309
76561198975034546,76561199144648921
76561198975034546,76561199144982015
76561198975034546,76561199164467390
76561198975034546,76561199169484003
76561198975034546,76561199178497222
76561198975034546,76561199206280274
76561198975034546,76561199245652631
76561198975034546,76561199359654876
76561198975034546,76561199365048925
76561198975034546,76561199380616821
76561198975034546,76561199388185215
76561198975034546,76561199435302078
76561198975034546,76561199479833127
76561198975034546,76561199519299370
76561198975034546,76561199550217349
76561198975034546,76561199579951072
76561199479833127,76561199485534818
76561199469061531,76561199469108038
76561199469061531,76561199469176741
76561199469061531,76561199469772798
76561199469061531,76561199471267101
76561199469061531,76561199471914075
76561199469061531,76561199472270285
76561199469061531,76561199472317753
76561199469061531,76561199473004737
76561199469061531,76561199473090162
76561199469061531,76561199474003210
76561199469061531,76561199474513881
76561199469061531,76561199474995701
76561199469061531,76561199475465257
76561199469061531,76561199479833127
76561199469061531,76561199479833369
76561199469061531,76561199480114103
76561199469061531,76561199481014200
76561199469061531,76561199487069138
76561199469061531,76561199492030121
76561199469061531,76561199493551275
76561199469061531,76561199511525236
76561199469061531,76561199514729044
76561199469061531,76561199516738228
76561199469061531,76561199523165309
76561199469061531,76561199523423894
76561199469061531,76561199523923475
76561199469061531,76561199529287757
76561199469061531,76561199530889423
76561199469061531,76561199531419743
76561199469061531,76561199537053646
76561199469061531,76561199544258436
76561199469061531,76561199570070639
76561199469061531,76561199570222569
76561199469061531,76561199580431770
76561199469061531,76561199581743214
76561199469061531,76561199606319567
76561198988689245,76561198998637738
76561198988689245,76561199074867738
76561198988689245,76561199160099326
76561198988689245,76561199210701833
76561198988689245,76561199238801566
76561198988689245,76561199469061531
76561198988689245,76561199606319567
76561199238801566,76561199433858147
76561199238801566,76561199479835217
76561199238801566,76561199532780014
76561199238801566,76561199583122719
76561199238801566,76561199583260670
76561199583260670,76561199583479246
76561199583260670,76561199609148880
76561199583479246,76561199583952176
76561199583479246,76561199583985820
76561199583985820,76561199620434304
76561199583217091,76561199583985820
76561199583217091,76561199584363643
76561199584197040,76561199584282195
76561199584197040,76561199584292283
76561199584197040,76561199584363643
76561199583501232,76561199583875375
76561199583501232,76561199584207742
76561199583501232,76561199584292283
76561199583501232,76561199584320745
76561199583501232,76561199585061436
76561199583501232,76561199586855739
76561199562763287,76561199586855739
76561199486297085,76561199501550033
76561199486297085,76561199511861282
76561199486297085,76561199522642124
76561199486297085,76561199522812862
76561199486297085,76561199530860286
76561199486297085,76561199554989141
76561199486297085,76561199562763287
76561199486297085,76561199567662397
76561199530366788,76561199549880210
76561199530366788,76561199552833238
76561199530366788,76561199554925132
76561199530366788,76561199563656809
76561199530366788,76561199567662397
76561199530366788,76561199567863181
76561199498004109,76561199567863181
76561199498004109,76561199591419292
76561199522388314,76561199591419292
76561199512003834,76561199522388314
76561199512003834,76561199563694115
76561199512003834,76561199566704814
76561199566704814,76561199593281030
76561199526715959,76561199543886591
76561199526715959,76561199548403613
76561199526715959,76561199593281030
76561199505168207,76561199509913083
76561199505168207,76561199516961687
76561199505168207,76561199548403613
76561199516961687,76561199518279247
76561199516961687,76561199519423430
76561199516961687,76561199520656907
76561199516961687,76561199520709922
76561199516961687,76561199520781656
76561199516961687,76561199521372532
76561199516961687,76561199521623624
76561199516961687,76561199522966517
76561199516961687,76561199523448128
76561199516961687,76561199524256456
76561199516961687,76561199524438856
76561199516961687,76561199524610003
76561199516961687,76561199525072376
76561199516961687,76561199525100739
76561199516961687,76561199525412613
76561199516961687,76561199525708949
76561199516961687,76561199526464541
76561199516961687,76561199527966240
76561199516961687,76561199529171799
76561199516961687,76561199530367732
76561199516961687,76561199534135396
76561199516961687,76561199535600382
76561199516961687,76561199536471584
76561199516961687,76561199536558874
76561199516961687,76561199544437229
76561199516961687,76561199545735254
76561199516961687,76561199560473424
76561199516961687,76561199561541593
76561199467537748,76561199480566446
76561199467537748,76561199499560859
76561199467537748,76561199513893841
76561199467537748,76561199516961687
76561199467537748,76561199534135396
76561199467537748,76561199543575922
76561199467537748,76561199545735254
76561199031345730,76561199032993936
76561199031345730,76561199038780823
76561199031345730,76561199043050126
76561199031345730,76561199045184977
76561199031345730,76561199054886239
76561199031345730,76561199055733458
76561199031345730,76561199056379829
76561199031345730,76561199057772876
76561199031345730,76561199075224757
76561199031345730,76561199095111550
76561199031345730,76561199105376552
76561199031345730,76561199106123522
76561199031345730,76561199112969304
76561199031345730,76561199118754864
76561199031345730,76561199133155014
76561199031345730,76561199137818503
76561199031345730,76561199160867910
76561199031345730,76561199173040250
76561199031345730,76561199178364261
76561199031345730,76561199211593771
76561199031345730,76561199233324274
76561199031345730,76561199370108215
76561199031345730,76561199384577043
76561199031345730,76561199434101696
76561199031345730,76561199513893841
76561199031345730,76561199543575922
76561199031345730,76561199570301580
76561199544501845,76561199545515348
76561199544501845,76561199549063805
76561199544501845,76561199552241639
76561199544501845,76561199553643251
76561199544501845,76561199555492491
76561199544501845,76561199555549812
76561199544501845,76561199556098764
76561199544501845,76561199564362636
76561199544501845,76561199567931965
76561199544501845,76561199570301580
76561199544501845,76561199570347721
76561199544501845,76561199571111935
76561199544501845,76561199571226277
76561198959480697,76561198964207557
76561198959480697,76561198970874254
76561198959480697,76561198983747348
76561198959480697,76561199022762367
76561198959480697,76561199076283554
76561198959480697,76561199077056411
76561198959480697,76561199082632301
76561198959480697,76561199087599796
76561198959480697,76561199089903187
